-2.94774641469875e-10,-0.17013930897964544,0.2291409327131095,0.1449716380846819,-0.4047204708760995,-1.8978878579661371,-3.0784930697933492,-4.171816469977485,-4.4036058014127955,-3.8596920373606394,-1.1643165520203707,3.0425015530097244,8.506039695192502,13.434907679135957,17.723442165540245,20.108790709633205,21.029128441726535,20.132665770253737,18.878126666820073,17.30692462504776,16.264666122669034,15.424303350101262,15.308270503074294,15.676020969534651,16.5691939915815,17.695921923455888,18.678774440614028,19.07765756739863,18.304043630724344,16.339338849931423,13.103923069066962,8.844950755919928,2.7418926418835694,-2.0135972425571915,-1.9684475621195607,-2.0453796540230282,-1.9157605469869763,12.701515148347013,25.691985755251878,33.03420135457827,77.03883058891091,150.2246013479037,208.73148243030943,416.5003181300158,1024.3488035444334,1898.4334596247916,2337.5494425410134,1578.7392207282232,-494.4050248502993,-2921.904125435683,-4349.427144896601,-4427.9698859729815,-4675.273156041063,-7424.942755756334,-14085.611944998522,-24339.98942985967,-36837.26695943191,-49542.40106836549,-59411.55131888472,-62846.95065969612,-57821.489690170674,-44963.20092227106,-25959.64295548653,-1391.6988167380305,28013.021828381112,58736.973290440306,85625.85234084378,106595.38340176607,123034.0873935446,135403.24826630022,140990.59628938622,137006.81196239928,123732.29668805256,105064.4710615829,88580.3100784231,86077.75210373747,108859.47979051623,158160.0381804054,222289.65819376885,286226.71633328195,341401.28299748676,384383.5997838864,410077.0100654402,411867.57702052407,388882.4091189421,349733.3820897422,308079.9351673423,276227.509699927,262238.10855972033,269019.1891967666,293144.19276994443,326239.4198073745,360407.873398922,393376.25039160054,427197.54404769756,463124.3639748574,498812.8287606101,530597.2691448799,556054.8729681972,574432.2260572498,585351.6594145508,588258.2870085012,583654.1820333017,576466.9203221342,577929.0757111482,600864.9779930948,649606.7467142325,715294.5866680804,782231.4834977234,836703.5863528117,868310.1677649105,867817.4037039605,829656.4079761106,755117.3434704245,649374.8798076421,518564.0026126551,375882.03140428464,246726.60911557166,158382.95737990504,122215.25180312638,130513.89343472138,169078.6299199394,226226.8474527822,290830.1321283268,351710.87768175616,402737.67125004716,443757.03127806,474443.93690371217,492368.7011221801,498122.02639367885,497268.50466457504,494479.9935516518,489744.3081474185,482076.0625950542,473287.9388860454,465580.5594596273,458135.7093290306,448887.62164171843,438163.18198067055,428681.4440848899,422620.81081469054,420226.8767745967,420854.80650258384,424013.60499058326,429475.5886596199,436854.24277854804,445528.15666063735,454441.01686734107,462245.5247997483,467797.22215876327,471048.9153291837,472905.64547977963,474537.1214715182,476487.2347028817,478756.65520037105,481142.2988472867,483599.1007328779,485841.0542122329,487373.6996378321,487752.5968719163,487007.76320921147,485372.2214667401,482947.9529570052,479652.8864218626,475693.7551514117,471607.09631603665,467980.4913512131,465022.6964077202,462715.37007231324,461038.27058070916,460116.3249099375,459976.24023168895,460505.10970300686,461453.8042233258,462607.95251338044,463756.9620341425,464791.56202317186,465653.24101973366,466348.6933509069,466827.96566733986,467083.74989537307,467147.39233292436,467113.7314181128,467001.47857556306,466825.5814118964,466623.46124130016,466521.50008558517,466593.66455933003,466835.3429289005,467119.47782268364,467332.91042253573,467404.6650190519,467357.7859483217,467193.5254618853,466915.23038803437,466522.8109054329,466089.865763416,465673.9631020859,465335.268718662,465113.996886565,465079.53873104835,465225.24452995666,465496.97132696176,465812.32110801147,466152.92552633304,466479.4028310752,466745.52144311235,466895.96138275834,466946.56085663603,466896.53921274975,466730.66462835873,466410.38225666725,465969.9230470325,465456.17467594077,464925.92939433176,464402.4024232287,463949.3308162714,463617.3337687016,463444.30284148606,463402.5652051032,463480.5379750088,463670.11242215417,463993.8511846242,464432.20166113804,464959.0785498397,465520.43789290835,466093.00235783856,466643.13327392505,467153.89416202396,467580.8805991227,467911.5862441882,468146.7505260358,468322.9938963264,468425.50084142457,468422.69482783653,468289.14529435086,468085.6968677633,467858.7054650946,467597.68197442434,467231.87309014256,466783.31205493753,466343.1489960925,465994.87883170525,465706.5626252174,465444.7864269431,465222.7161970379,465102.8362508224,465080.28511931904,465124.506814579,465191.31796327,465268.1257979417,465325.127086781,465368.93166078127,465396.79883935326,465387.6591262714,465278.51901720813,465096.8948806212,464941.7986001595,464897.96158014686,464915.06536700076,464937.464629977,464975.90535050194,465088.39012457576,465231.93560363643,465334.0114553441,465372.2763066406,465409.97607902373,465454.23927379516,465467.83537100034,465415.4452919053,465340.8970769215,465274.0292024317,465221.11734331737,465160.10974114574,465114.98226622376,465101.2023799253,465127.340350402,465164.4657944635,465209.1425019281,465252.80201392184,465302.99013660103,465341.68154201837,465368.65525781736,465371.3405698169,465358.9514746608,465324.9442958515,465283.5399751116,465233.88873976667,465191.4156313402,465148.40638127096,465109.100744577,465058.5704690571,465003.00874192826,464936.7429797936,464874.79044267745,464813.1428108203,464762.5494647438,464716.30017345544,464688.9710163838,464679.5751020005,464700.55622632673,464737.8166250165,464788.92647828854,464835.50364505185,464883.19855931017,464923.1634045491,464962.89112163434,464991.0415404347,465016.44047516957,465031.0048621996,465040.5536612065,465029.20306718664,465001.8846135924,464953.98862271284,464904.3415611856,464852.75849821063,464811.04882677435,464768.2368692236,464730.25656804524,464689.24615341966,464659.6131770008,464638.13774776313,464634.11170540086,464633.3979110696,464637.7231150188,464632.55689364875,464623.49489275005,464601.64346449205,464580.66069335886,464561.28693361284,464561.90579314553,464576.9765949026,464609.1130132925,464637.47355752403,464659.23743974935,464659.0558688174,464644.3467211946,464609.19689472334,464569.72515182645,464528.67264966486,464506.8899846054,464501.7415817182,464519.32154389913,464541.79298288334,464568.30756321223,464582.42404113756,464587.43894313683,464571.31067379087,464544.22522262513,464504.0646149062,464468.5285138938,464434.6061921033,464411.3292999826,464386.5334423097,464365.71705599857,464338.675438675,464314.27207728283,464284.70705857925,464260.5419927805,464235.32529683236,464220.1234534129,464207.89623889327,464206.54532058985,464199.68495980906,464181.06906837533,464127.1465574576,464044.26594941487,463937.5553754898,463839.4418322813,463764.31498174556,463738.7866794813,463764.502279066,463849.8226511546,463971.0363611025,464109.235852516,464223.3339163143,464294.2342830322,464296.38166388485,464237.214694137,464123.80089039705,463993.85311866447,463869.76942167897,463782.5621775213,463731.67909356125,463723.6358814062,463742.76824764453,463790.0427743526,463846.9899770116,463910.5381711223,463960.37737077667,463997.6921028815,464009.82129818876,464002.49638966634,463964.10060847935,463903.6116340062,463817.7240041454,463724.16070121,463623.6840683926,463533.68091611523,463452.23320110026,463390.937188628,463339.22344536916,463302.358565634,463270.6548498919,463254.916530253,463249.26849110966,463264.7933258446,463294.5274359237,463347.0257588494,463409.64757109905,463485.1516844993,463560.70059780136,463643.7551486233,463723.0952902363,463799.41693641664,463850.7046920925,463871.62739071663,463844.20580083295,463777.0935051886,463672.6311520414,463560.1830967345,463455.6121141519,463388.7545514724,463361.3153730314,463379.0499706609,463419.5620089164,463475.25483165146,463524.6627470112,463568.875552439,463593.2280562449,463601.4680402058,463583.36663775373,463553.39460884564,463514.1947955941,463486.41225691664,463468.058848262,463467.9280836022,463471.71161960467,463480.2311983441,463477.71317818854,463469.37731393316,463445.94219118427,463416.33924403467,463371.1778603655,463319.7396585652,463257.9973556012,463204.4141036713,463161.4123402512,463145.49993270414,463148.70554336224,463173.6838396089,463201.02703529206,463228.48570851394,463239.7870293336,463242.84293096577,463233.5609386568,463227.1245625977,463217.06224639824,463209.38701352954,463189.5680476007,463163.58809203777,463124.7565175048,463089.2612230239,463056.9656364921,463044.61812935036,463047.1154090973,463072.2617000524,463104.5393186004,463144.00871153444,463173.1308267937,463193.930408817,463190.62557637197,463166.6748016332,463112.4610491279,463044.466882789,462966.85871503234,462901.47291460936,462847.01563683205,462814.66572048166,462794.8574491063,462795.97114659916,462809.08780021244,462842.15429972386,462882.0880143255,462930.7772155882,462971.0579852573,463004.77905461844,463017.7010287884,463016.58163775736,462993.8276484899,462963.3833088804,462922.53509971773,462885.9257393102,462848.5361390089,462822.12810202164,462799.5991352585,462791.2424814174,462788.2282899277,462798.3458531674,462809.53002598445,462826.94387372513,462837.72488632175,462848.1390455758,462846.6854113348,462840.5560472986,462819.65205344907,462794.45667373866,462759.15445317444,462727.33218791574,462693.8694765581,462671.4667796322,462652.98825108295,462647.3714164789,462641.92698405427,462640.75676298403,462630.39613291726,462618.93060603994,462598.7505423194,462581.63378839416,462560.0251370292,462544.0498554791,462525.3881195314,462514.5558370117,462502.92630399356,462499.5627279943,462494.76582796115,462498.06968032906,462500.0672786102,462508.7965378203,462512.2967347039,462517.726232453,462514.8007242712,462513.5403513948,462505.63569235674,462501.4057742192,462491.7724544803,462486.3482275199,462476.34001454315,462472.24038034107,462465.6906910761,462466.2712551333,462463.93110277446,462466.9078515549,462464.8446207674,462466.44735892385,462461.8513513728,462460.23144120595,462452.03953686764,462446.6583946514,462434.3168299,462424.4147056291,462408.16545586206,462396.92860050465,462383.42437793314,462378.7430468326,462373.7384800177,462377.37198564585,462379.3529141403,462388.5095970797,462394.68217881763,462406.4742691335,462412.9682533987,462422.086807996,462422.7727175987,462423.66226869426,462414.83032584155,462406.19970985275,462389.3553851304,462375.9962576948,462359.09562309907,462350.31007974525,462341.14471416065,462341.2914782597,462340.774052394,462348.24265273253,462352.8143108997,462362.57136641943,462366.7024991299,462373.96833623457,462374.28075020807,462376.8210186163,462371.8035506894,462368.84240402584,462358.9569339674,462352.4804574516,462340.8628190203,462334.39887292264,462324.24815644516,462320.355139846,462313.55351169594,462313.60377836216,462310.7964815394,462313.80808326765,462311.888950396,462313.9147901681,462310.6254267983,462312.116678643,462309.2833153962,462311.7383721211,462310.25200254004,462314.0191489487,462312.94122935145,462315.5607877892,462312.59750661056,462314.13711866,462311.78013130557,462315.02047512704,462314.1425039371,462317.39717431465,462314.4767656874,462313.8054026941,462306.2158767266,462301.68758093484,462292.4917860435,462289.0540509011,462283.4294872455,462285.43779586477,462286.607606545,462295.9820160105,462304.0533447123,462318.8565907858,462330.3171000384,462346.2209657541,462356.366216968,462368.40305707476,462372.54914984986,462377.3423114064,462374.3156263603,462372.8458024052,462365.16634845175,462361.33332638576,462354.37735241186,462354.12317557755,462352.3668824793,462357.7057355266,462361.7781760348,462373.1629037882,462382.6689477904,462397.5697235075,462408.41696976766,462422.97023506666,462432.35027688823,462444.592402415,462451.9290395208,462463.62205803196,462472.47232204315,462486.9302685738,462498.81237758254,462515.5252967442,462528.06705283804,462543.2895655601,462552.71907742874,462564.13893350086,462569.7258751789,462577.48608240794,462580.42857169895,462587.5433897764,462592.2701342069,462602.88740363106,462612.0410844628,462627.3183724833,462640.769675934,462659.22130921116,462674.5606855473,462694.0242210167,462709.91895296244,462729.0163309456,462742.93726755504,462758.22118437727,462767.11077276967,462776.49533904507,462779.13042329514,462783.02407052903,462783.0263071436,462787.99180430605,462791.8269473584,462801.68622050155,462811.0302210124,462826.9075569269,462841.91576003795,462861.44449417,462877.3527966202,462895.0984313178,462907.2874285953,462920.3706090056,462928.54011977976,462939.00373418117,462945.7407771282,462955.32452038553,462962.0625032658,462972.5283376921,462980.1928676269,462990.35242832627,462996.9472932245,463006.52509801864,463013.64972907613,463023.8001111457,463030.8308986973,463040.54316405643,463047.8794578678,463058.7361339843,463067.6107017798,463079.89135562466,463090.191716611,463103.6430379702,463114.40508371685,463127.17322908307,463136.87643275113,463149.42636215943,463161.0111412087,463177.6156614993,463194.96719368745,463217.71393223514,463240.3227881846,463266.0279124119,463288.9480197499,463312.48454612773,463331.65911092435,463350.1847376211,463363.48182191624,463375.7220385851,463384.0009013183,463393.82078460505,463402.7566362812,463414.99189167994,463427.2880446514,463443.7362868464,463461.7518152533,463484.59071423294,463508.3593245789,463535.2936584173,463562.15013141214,463591.4334322823,463619.69983811374,463648.6296430831,463675.73689795,463704.1473470791,463732.4910178179,463762.69030955073,463791.9801334634,463821.7027635868,463850.29905180924,463879.9515934691,463909.418194501,463940.314667692,463971.26403968444,464003.2631425357,464034.6166702612,464065.989125086,464096.80828721897,464128.73504233465,464161.93014063284,464197.061045514,464233.51340037363,464271.06483809045,464308.89413230005,464345.84106276004,464381.43833039934,464416.03817642335,464451.6499005874,464488.2891733068,464525.73174769676,464561.78478895145,464597.46389534854,464632.31056186534,464667.9433119894,464702.3631315305,464737.2725106563,464771.601965938,464807.97624988365,464844.01495336846,464881.68964815966,464918.7229542602,464958.07894195657,464996.5635166295,465036.583952192,465074.90684996406,465115.5502623658,465155.1726008199,465197.17952002963,465237.1167082271,465279.2712467343,465319.8215587766,465363.75248430367,465406.7877926701,465454.28601459373,465501.5265789127,465553.0891380432,465602.14821802726,465653.1418284193,465700.6551892947,465752.01245030854,465802.02609651355,465857.0879797848,465910.5205662964,465969.529963429,466027.35523777176,466090.537163846,466150.5029876002,466214.227521206,466274.0217899457,466338.2300215343,466398.6962575123,466463.7522204109,466524.8167027205,466591.1097993723,466653.4933305371,466720.26589869754,466780.2981585327,466842.89506106515,466898.95382633293,466959.7853572203,467014.6760629657,467073.7609395125,467126.20328980684,467184.26434268896,467237.22738704685,467297.2936548644,467352.8293639108,467417.01612601144,467478.30988148693,467550.576883022,467620.4441346364,467700.1187825723,467773.94743392593,467855.2174283296,467929.3819939327,468011.4373813951,468086.44774664415,468170.28237042937,468247.53281283414,468333.79888780904,468411.74856632145,468497.4900642457,468574.1562444896,468659.7728258689,468737.52831099293,468826.70845177944,468909.7935444075,469005.25766049855,469092.609772798,469190.3212909187,469279.0836689831,469379.94698365737,469471.91283399105,469573.8676977698,469662.75431907835,469759.70155978826,469843.1957826329,469936.7181202791,470019.23836786486,470115.8475865099,470203.4877348055,470305.0734819474,470395.0758487685,470498.83817055624,470592.4954934325,470702.1159646343,470800.49160723324,470912.8292515841,471011.59666848794,471124.09471833473,471221.95171926566,471333.3361937882,471429.9385537643,471542.42293165036,471641.42418840324,471757.15307621064,471858.5074053503,471977.6318555174,472083.8470210182,472210.7745640915,472326.3725468003,472464.0043604764,472588.34102372534,472731.6616955031,472857.47046856175,473000.7855968348,473124.62817620713,473264.0571646385,473380.9955417403,473515.2110961562,473632.1561277732,473774.2725383451,473902.7590051869,474056.383708565,474191.8784194217,474349.2884258059,474486.31418817444,474646.01170697686,474784.43846609327,474944.7487418237,475081.86735786404,475241.7774356394,475379.16649146535,475541.9274699472,475684.4732221412,475857.2137252781,476012.3964518928,476198.6718176521,476363.1096973163,476553.775648203,476716.99512011814,476904.87915597064,477063.80995772715,477247.23934160837,477400.03441191337,477579.87914993265,477732.53866154014,477916.20948783983,478071.3352182173,478256.5056424665,478413.4394867034,478605.99919712427,478774.33465623716,478980.6679362525,479160.16766533256,479377.1347613162,479567.52591494005,479798.2045325902,480000.2405310323,480239.14783289365,480443.56256471673,480682.5805346638,480884.3008737273,481121.59338172973,481322.4764534502,481562.70077403565,481767.38635127724,482013.9300624917,482224.40420747735,482475.1646044648,482682.9559429564,482929.5466975878,483137.9959478478,483397.13792683743,483622.8155769786,483897.40378215903,484130.54149071284,484409.64827324206,484645.7482073821,484930.0020057433,485170.1347242816,485459.3881319467,485703.5528895857,485999.0919913678,486247.49360014976,486546.1926321073,486796.0521318285,487104.3338084299,487373.34229640535,487707.93210108404,487994.7629352651,488333.0156033018,488608.77467435144,488933.86856720375,489197.7845298606,489515.7520351529,489773.45078289555,490093.95799403486,490364.95235595724,490710.44557618204,491004.01062083046,491365.50704083324,491667.89288504724,492042.47309690673,492359.4417025589,492747.45152433607,493068.5879740849,493459.1397030811,493783.26121135714,494182.55337345,494513.9362000847,494921.16912025487,495258.70602942276,495678.9631079499,496035.33896312414,496482.49716488883,496860.13763915125,497317.73060788,497689.6001464863,498139.70635739836,498507.77015481214,498965.06169114006,499343.68702871306,499820.1607879531,500224.3276177688,500736.8243308885,501172.55356861686,501705.894456772,502141.4560789356,502665.9110856119,503089.9614518319,503615.05838562996,504048.5532221311,504599.28244568233,505069.6461357204,505670.5451980686,506183.1459444468,506809.9193426387,507325.3115775076,507955.3580960339,508480.8174482179,509129.98187953274,509661.3755121106,510308.50265643967,510836.21510041255,511496.3202926119,512035.52877021045,512695.3136921385,513211.53698128345,513851.9535497006,514359.2263712626,515005.7933335233,515508.21697878686,516138.39928775915,516609.2137550133,517218.23732238176,517681.3855391414,518309.60650175146,518805.591411667,519495.4025136928,520081.4410617321,520899.0226025237
