-13836.344802863678
-11612.641279169698
-9215.258314609764
-9619.313980077335
-5469060.915904354
-9049.231093398621
-16904.216736568513
-14344.524187746658
-11528.236191968588
-12185.806916224406
-1080082.450302917
-11632.797767807202
-21013.839868798088
-17940.828357243874
-14690.713941279724
-15599.559761931872
3079371.5512530264
-15032.380777758663
-26526.155451905273
-22845.563906346088
-19028.1062752441
-20210.24074704024
2940904.2197453217
-19650.324906955044
-34240.59495985808
-29709.662352300587
-24996.12130849035
-26708.82406391338
-421869.1791716158
-25931.605009480187
-45148.39221339357
-39341.800960094406
-33491.74973524409
-35547.562047242616
-2056327.5974751322
-33958.493651527526
-60778.07484398755
-53387.73911334119
-45415.47794941178
-47630.316603880456
-1027028.6425796968
-44303.00683499407
-84440.14226136208
-73768.65394162365
-62278.62301718212
-63746.958110161904
340413.0311732119
-56211.443102068755
-119967.7530516276
-103719.18983223384
-85455.77803074627
-83392.55945798883
-908479.0321880432
-65798.04127605169
-175164.01961793666
-149658.14638489624
-113985.35783908652
-105055.63307730746
79158.7146187498
-65773.50206226809
-258052.00897351437
-210512.45297948486
-148000.4260012791
-105616.49621378584
6430869.33374857
-32599.908139587365
-369981.24726738135
-287772.7165958893
-147052.41323561603
-41483.039126430194
5742109.17217636
80167.61974264067
-511259.3187252952
-340940.48250287265
-19266.82889365057
205270.65744939187
4182989.467699171
405435.76946301415
-323550.83697150875
-167375.16363952472
159480.60232013033
646071.263559188
8230839.795030809
1229737.8844001074
309236.4507317645
-205377.1669000176
-135066.52487223176
-597227.190105557
6758767.845962463
1992465.4613876273
1258732.6963999227
115493.72463006605
-922727.6469679954
-149766.24741471873
847690.7624266741
2521721.699894815
2270307.3333214284
555235.0999344562
-810963.4425025637
446928.3983335821
2684033.8793987283
830538.7340693383
